,trip_uuid,data,route_type,is_cutoff
2019,trip-153695702872633615,training,Carting,False
2020,trip-153695710048591355,training,Carting,False
2021,trip-153695717585459370,training,Carting,False
2022,trip-153695721266400849,training,Carting,False
2023,trip-153695735344439374,training,Carting,False
2024,trip-153695737168170250,training,Carting,False
2025,trip-153695746412622695,training,FTL,False
2026,trip-153695750044264580,training,Carting,False
2027,trip-153695752497013493,training,FTL,False
2028,trip-153695772840581737,training,Carting,False
2029,trip-153695781196800503,training,Carting,False
2030,trip-153695781347342157,training,Carting,False
2031,trip-153695787952544753,training,Carting,False
2032,trip-153695796175292159,training,Carting,False
2033,trip-153695798198458104,training,FTL,False
2034,trip-153695798655110107,training,FTL,False
2035,trip-153695809317032903,training,Carting,False
2036,trip-153695813108954157,training,FTL,False
2037,trip-153695825653985603,training,Carting,False
2038,trip-153695834588531494,training,Carting,False
2039,trip-153695838409780949,training,Carting,False
2040,trip-153695841254808792,training,FTL,False
2041,trip-153695843725587415,training,Carting,False
2042,trip-153695884685362684,training,Carting,False
2043,trip-153695896684177060,training,Carting,False
2044,trip-153695897976887916,training,Carting,False
2045,trip-153695898986496671,training,FTL,False
2046,trip-153695899136297046,training,Carting,False
2047,trip-153695902775594396,training,Carting,False
2048,trip-153695905862867248,training,Carting,False
2049,trip-153695910199733792,training,Carting,False
2050,trip-153695922444056862,training,Carting,False
2051,trip-153695934721226872,training,Carting,False
2052,trip-153695941269600639,training,FTL,False
2053,trip-153695943366382133,training,FTL,False
2054,trip-153695946963594968,training,FTL,False
2055,trip-153695953929788358,training,FTL,False
2056,trip-153695959129290541,training,FTL,False
2057,trip-153695993302915655,training,Carting,False
2058,trip-153696005917969315,training,Carting,False
2059,trip-153696007857843018,training,Carting,False
2060,trip-153696016923707551,training,FTL,False
2061,trip-153696017014310155,training,Carting,False
2062,trip-153696032734239427,training,FTL,False
2063,trip-153696043098490547,training,FTL,False
2064,trip-153696045228000063,training,FTL,False
2065,trip-153696045436560504,training,Carting,False
2066,trip-153696051686073776,training,FTL,False
2067,trip-153696060020108850,training,FTL,False
2068,trip-153696065129369958,training,Carting,False
2069,trip-153696077153516997,training,FTL,False
2070,trip-153696112111057101,training,Carting,False
2071,trip-153696117133584008,training,FTL,False
2072,trip-153696125004236018,training,Carting,False
2073,trip-153696140895418784,training,FTL,False
2074,trip-153696148758139423,training,Carting,False
2075,trip-153696152239254933,training,Carting,False
2076,trip-153696153549099453,training,FTL,False
2077,trip-153696155745381575,training,Carting,False
2078,trip-153696162463171834,training,FTL,False
2079,trip-153696182970561518,training,FTL,False
2080,trip-153696189466156744,training,Carting,False
2081,trip-153696190957594785,training,FTL,False
2082,trip-153696195232407140,training,FTL,False
2083,trip-153696196285339622,training,Carting,False
2084,trip-153696211647742370,training,FTL,False
2085,trip-153696215696772192,training,FTL,False
2086,trip-153696217487854916,training,FTL,False
2087,trip-153696217929094466,training,Carting,False
2088,trip-153696221681818052,training,Carting,False
2089,trip-153696223829581732,training,FTL,False
2090,trip-153696228717869651,training,FTL,False
2091,trip-153696257394002739,training,Carting,False
2092,trip-153696259843957440,training,Carting,False
2093,trip-153696265026875550,training,Carting,False
2094,trip-153696265247073166,training,Carting,False
2095,trip-153696278857704608,training,Carting,False
2096,trip-153696289029802559,training,Carting,False
2097,trip-153696289817903631,training,Carting,False
2098,trip-153696293506354666,training,Carting,False
2099,trip-153696304732633013,training,FTL,False
2100,trip-153696321005995937,training,FTL,False
2101,trip-153696330449344583,training,Carting,False
2102,trip-153696336601943116,training,Carting,False
2103,trip-153696342317175284,training,Carting,False
2104,trip-153696359145586670,training,Carting,False
2105,trip-153696359689265161,training,Carting,False
2106,trip-153696365617496379,training,Carting,False
2107,trip-153696366613993964,training,Carting,False
2108,trip-153696383351902611,training,FTL,False
2109,trip-153696386548610698,training,Carting,False
2110,trip-153696390158396796,training,FTL,False
2111,trip-153696391432268335,training,FTL,False
2112,trip-153696395550514793,training,Carting,False
2113,trip-153696397494504686,training,FTL,False
2114,trip-153696397852020853,training,Carting,False
2115,trip-153696410366879986,training,FTL,False
2116,trip-153696421872623655,training,Carting,False
2117,trip-153696426515809804,training,Carting,False
2118,trip-153696428461734020,training,FTL,False
2119,trip-153696432250150590,training,Carting,False
2120,trip-153696441889104170,training,Carting,False
2121,trip-153696456673578984,training,Carting,False
2122,trip-153696456931355274,training,FTL,False
2123,trip-153696472549392948,training,Carting,False
2124,trip-153696473827569082,training,FTL,False
2125,trip-153696483007383137,training,FTL,False
2126,trip-153696494818441529,training,Carting,False
2127,trip-153696500567632028,training,FTL,False
2128,trip-153696514162383750,training,Carting,False
2129,trip-153696516640493795,training,FTL,False
2130,trip-153696536899925902,training,Carting,False
2131,trip-153696538597671544,training,FTL,False
2132,trip-153696551627059731,training,Carting,False
2133,trip-153696557957737845,training,FTL,False
2134,trip-153696563093029774,training,Carting,False
2135,trip-153696588359356245,training,Carting,False
2136,trip-153696589369662806,training,Carting,False
2137,trip-153696595308978749,training,FTL,False
2138,trip-153696600598184531,training,FTL,False
2139,trip-153696601451901526,training,Carting,False
2140,trip-153696604384005633,training,FTL,False
2141,trip-153696604561773390,training,FTL,False
2142,trip-153696607263047584,training,FTL,False
2143,trip-153696616699820048,training,Carting,False
2144,trip-153696623468827748,training,Carting,False
2145,trip-153696624541034286,training,Carting,False
2146,trip-153696626093420595,training,FTL,False
2147,trip-153696626658874187,training,FTL,False
2148,trip-153696631394523909,training,FTL,False
2149,trip-153696632994182947,training,FTL,False
2150,trip-153696637771453243,training,Carting,False
2151,trip-153696640353858894,training,FTL,False
2152,trip-153696641417754230,training,Carting,False
2153,trip-153696654894645835,training,Carting,False
2154,trip-153696655147204550,training,Carting,False
2155,trip-153696655195840225,training,Carting,False
2156,trip-153696658671269483,training,FTL,False
2157,trip-153696658676050046,training,Carting,False
2158,trip-153696659265418811,training,FTL,False
2159,trip-153696666623612509,training,Carting,False
2160,trip-153696684141125695,training,FTL,False
2161,trip-153696686489704972,training,Carting,False
2162,trip-153696689634268196,training,FTL,False
2163,trip-153696695645926184,training,Carting,False
2164,trip-153696711542091984,training,Carting,False
2165,trip-153696717012815717,training,Carting,False
2166,trip-153696721928785405,training,FTL,False
2167,trip-153696726457986656,training,FTL,False
2168,trip-153696729406752015,training,Carting,False
2169,trip-153696735422588131,training,FTL,False
2170,trip-153696736049545812,training,Carting,False
2171,trip-153696737525361714,training,Carting,False
2172,trip-153696737775978250,training,FTL,False
2173,trip-153696743051991392,training,FTL,False
2174,trip-153696747354329771,training,Carting,False
2175,trip-153696751652278324,training,FTL,False
2176,trip-153696753743033836,training,FTL,False
2177,trip-153696758902465462,training,Carting,False
2178,trip-153696763483233009,training,Carting,False
2179,trip-153696776400920087,training,FTL,False
2180,trip-153696778374786717,training,Carting,False
2181,trip-153696784117362845,training,Carting,False
2182,trip-153696785685976367,training,Carting,False
2183,trip-153696790847802721,training,FTL,False
2184,trip-153696793784297031,training,Carting,False
2185,trip-153696804479875089,training,Carting,False
2186,trip-153696810204216231,training,Carting,False
2187,trip-153696816405019548,training,Carting,False
2188,trip-153696816630049385,training,Carting,False
2189,trip-153696821077115152,training,Carting,False
2190,trip-153696825512492463,training,Carting,False
2191,trip-153696827714802977,training,Carting,False
2192,trip-153696834084955097,training,FTL,False
2193,trip-153696836509141273,training,Carting,False
2194,trip-153696844631026781,training,FTL,False
2195,trip-153696850479382714,training,Carting,False
2196,trip-153696856409936043,training,Carting,False
2197,trip-153696857720803797,training,Carting,False
2198,trip-153696880159964742,training,Carting,False
2199,trip-153696881211923410,training,Carting,False
2200,trip-153696882386632796,training,Carting,False
2201,trip-153696890899686513,training,Carting,False
2202,trip-153696893385407253,training,Carting,False
2203,trip-153696900788659039,training,FTL,False
2204,trip-153696909328631343,training,Carting,False
2205,trip-153696933730795169,training,Carting,False
2206,trip-153696938022010524,training,Carting,False
2207,trip-153696943704306261,training,Carting,False
2208,trip-153696949339245422,training,FTL,False
2209,trip-153696974197030723,training,Carting,True
2210,trip-153696974735703444,training,FTL,False
2211,trip-153696974926259988,training,Carting,False
2212,trip-153696991669926204,training,Carting,False
2213,trip-153697011446597155,training,Carting,False
2214,trip-153697021378327398,training,Carting,False
2215,trip-153697024313564374,training,Carting,False
2216,trip-153697028373924770,training,Carting,False
2217,trip-153697031503730951,training,Carting,False
2218,trip-153697034944919241,training,Carting,False
2219,trip-153697035179567774,training,Carting,False
2220,trip-153697040160165046,training,Carting,False
2221,trip-153697042540985639,training,Carting,False
2222,trip-153697043128404289,training,FTL,False
2223,trip-153697050709756951,training,FTL,False
2224,trip-153697051177197688,training,Carting,False
2225,trip-153697055189844812,training,FTL,False
2226,trip-153697062284211666,training,Carting,False
2227,trip-153697063284384424,training,Carting,False
2228,trip-153697064387097777,training,Carting,False
2229,trip-153697065341301092,training,Carting,False
2230,trip-153697086057192852,training,Carting,True
2231,trip-153697103255949223,training,Carting,False
2232,trip-153697103635296290,training,Carting,False
2233,trip-153697104661978347,training,Carting,False
2234,trip-153697106764662678,training,FTL,False
2235,trip-153697107763640695,training,FTL,False
2236,trip-153697108267651886,training,FTL,False
2237,trip-153697117555705915,training,FTL,False
2238,trip-153697127195269906,training,Carting,False
2239,trip-153697129042540017,training,Carting,False
2240,trip-153697146373863851,training,FTL,False
2241,trip-153697152606445311,training,Carting,False
2242,trip-153697156486958535,training,Carting,False
2243,trip-153697175125301120,training,Carting,False
2244,trip-153697181697580777,training,Carting,False
2245,trip-153697185494123780,training,Carting,True
2246,trip-153697185613923372,training,Carting,False
